id,name,lowercase_name
26890,Mary Harron,mary harron
46732,Charles Matthau,charles matthau
124633,Goran Paskaljević,goran paskaljević
202425,Mwezé Ngangura,mwezé ngangura
202425,Benoît Lamy,benoît lamy
196940,Jean-Pierre Bekolo,jean-pierre bekolo
77771,Djibril Diop Mambéty,djibril diop mambéty
181083,Gaston Kaboré,gaston kaboré
41225,Federico Fellini,federico fellini
41225,Louis Malle,louis malle
41225,Roger Vadim,roger vadim
188589,Henry Jaglom,henry jaglom
188589,Victoria Foyt,victoria foyt
87190,Robby Henson,robby henson
627,Danny Boyle,danny boyle
32872,Scott Winant,scott winant
602,Roland Emmerich,roland emmerich
14553,Bernardo Bertolucci,bernardo bertolucci
9566,Tony Scott,tony scott
10545,Gary Trousdale,gary trousdale
10545,Kirk Wise,kirk wise
9894,Ben Stiller,ben stiller
11543,Bobby Farrelly,bobby farrelly
11543,Peter Farrelly,peter farrelly
9268,Chuck Russell,chuck russell
52059,Carma Hinton,carma hinton
52059,Richard Gordon,richard gordon
9327,Tom Shadyac,tom shadyac
123763,María Luisa Bemberg,maría luisa bemberg
81949,Lucian Pintilie,lucian pintilie
42005,Gazdag Gyula,gazdag gyula
124306,Gérard Mordillat,gérard mordillat
183955,Mel Chionglo,mel chionglo
44535,Alexandre Rockwell,alexandre rockwell
44495,Christopher Larkin,christopher larkin
78285,Laurent Heynemann  ,laurent heynemann  
11228,Rob Cohen,rob cohen
10779,Peter Jackson,peter jackson
26748,John Sayles,john sayles
38223,Bronwen Hughes,bronwen hughes
9294,Jon Turteltaub,jon turteltaub
49963,Nicole Holofcener,nicole holofcener
11363,Edward Burns,edward burns
1645,Joel Schumacher,joel schumacher
31546,Michael Corrente,michael corrente
77056,Éric Rohmer,éric rohmer
36344,Fraser Clarke Heston,fraser clarke heston
18550,Kevin Hooks,kevin hooks
11511,Paul Michael Glaser,paul michael glaser
172198,Ildikó Enyedi,ildikó enyedi
34170,Howard Franklin,howard franklin
281085,Mitch Marcus,mitch marcus
109478,Jaime Hellman,jaime hellman
124645,Nicolas Roeg,nicolas roeg
12606,Arlene Sanford,arlene sanford
69895,Maurizio Nichetti,maurizio nichetti
35206,Luis Buñuel,luis buñuel
151489,Paul Turner,paul turner
4837,Éric Rohmer,éric rohmer
12632,Peter Sehr,peter sehr
12632,Gernot Roll,gernot roll
9098,Rolf Silber,rolf silber
282919,Peter Weck,peter weck
124614,Manoel de Oliveira,manoel de oliveira
18975,Steve Barron,steve barron
11962,John Payson,john payson
2925,Hugh Wilson,hugh wilson
28628,Nigel Finch,nigel finch
3595,Ron Howard,ron howard
9308,Hart Bochner,hart bochner
92381,Doug Ellin,doug ellin
18555,Annette Haywood-Carter,annette haywood-carter
12123,Andrew Davis,andrew davis
10830,Danny DeVito,danny devito
3573,Douglas McGrath,douglas mcgrath
10546,Tim Pope,tim pope
18862,Harry Winer,harry winer
31417,Georges Franju,georges franju
9431,Gilbert Adler,gilbert adler
124619,John Rubino,john rubino
297645,Yin Li,yin li
48144,Yim Ho,yim ho
46986,Hal Hartley,hal hartley
144982,Marcus DeLeon,marcus deleon
47907,Lee David Zlotoff,lee david zlotoff
10061,John Carpenter,john carpenter
36266,Tran Anh Hung,tran anh hung
549,Julian Schnabel,julian schnabel
10478,Ron Shelton,ron shelton
66634,Rolf de Heer,rolf de heer
116690,Keisuke Kinoshita,keisuke kinoshita
213917,Nicole Garcia,nicole garcia
145925,Leone Pompucci,leone pompucci
100914,Zheng Jun-Li,zheng jun-li
238,Francis Ford Coppola,francis ford coppola
159,Sönke Wortmann,sönke wortmann
11134,Stanley Tong,stanley tong
88224,Lisa Krueger,lisa krueger
42758,Gillies MacKinnon,gillies mackinnon
9303,Lana Wachowski,lana wachowski
9303,Lilly Wachowski,lilly wachowski
23945,Arthur Hiller,arthur hiller
37820,John Ruane,john ruane
22479,Robert Altman,robert altman
9054,Christopher Cain,christopher cain
241058,Peter Shaner,peter shaner
11985,Tsai Ming-liang,tsai ming-liang
10232,Daniel Schmid,daniel schmid
59569,Tim Metcalfe,tim metcalfe
410921,Izidore K. Musallam,izidore k. musallam
38955,Stanley Tong,stanley tong
110513,Jim McKay,jim mckay
114089,Karim Dridi,karim dridi
11015,Peter Hyams,peter hyams
9306,John Frankenheimer,john frankenheimer
9306,Richard Stanley,richard stanley
12559,David M. Evans,david m. evans
58770,David Koepp,david koepp
124851,Gary Winick,gary winick
3587,Norman Jewison,norman jewison
10723,Ernest R. Dickerson,ernest r. dickerson
56077,Nick Hamm,nick hamm
19004,Roy Allen Smith,roy allen smith
101230,Theo van Gogh,theo van gogh
10987,Joe Chappelle,joe chappelle
44705,Trevor Nunn,trevor nunn
20318,Keith Gordon,keith gordon
43596,Max Ophüls,max ophüls
79782,Jan Jakub Kolski,jan jakub kolski
26933,André Téchiné,andré téchiné
27854,Sam Wood,sam wood
981,George Cukor,george cukor
872,Stanley Donen,stanley donen
872,Gene Kelly,gene kelly
2769,Vincente Minnelli,vincente minnelli
13320,Stanley Donen,stanley donen
164,Blake Edwards,blake edwards
426,Alfred Hitchcock,alfred hitchcock
567,Alfred Hitchcock,alfred hitchcock
3078,Frank Capra,frank capra
13528,George Cukor,george cukor
28288,Mark Sandrich,mark sandrich
213,Alfred Hitchcock,alfred hitchcock
284,Billy Wilder,billy wilder
239,Billy Wilder,billy wilder
4808,Stanley Donen,stanley donen
289,Michael Curtiz,michael curtiz
963,John Huston,john huston
11113,George Cukor,george cukor
6620,Billy Wilder,billy wilder
804,William Wyler,william wyler
26531,Walter Lang,walter lang
909,Vincente Minnelli,vincente minnelli
630,Victor Fleming,victor fleming
770,Victor Fleming,victor fleming
31044,Richard Benjamin,richard benjamin
599,Billy Wilder,billy wilder
15,Orson Welles,orson welles
62,Stanley Kubrick,stanley kubrick
121357,Mitchell Leisen,mitchell leisen
705,Joseph L. Mankiewicz,joseph l. mankiewicz
22490,George Cukor,george cukor
223,Alfred Hitchcock,alfred hitchcock
25670,Alfred Hitchcock,alfred hitchcock
303,Alfred Hitchcock,alfred hitchcock
4174,Alfred Hitchcock,alfred hitchcock
8356,Leo McCarey,leo mccarey
381,Alfred Hitchcock,alfred hitchcock
20758,Vincente Minnelli,vincente minnelli
29376,Vincente Minnelli,vincente minnelli
1859,Ernst Lubitsch,ernst lubitsch
18299,Billy Wilder,billy wilder
17281,Vincente Minnelli,vincente minnelli
64382,Vincente Minnelli,vincente minnelli
10907,Michael Curtiz,michael curtiz
10907,William Keighley,william keighley
32093,Rouben Mamoulian,rouben mamoulian
1939,Otto Preminger,otto preminger
22292,Joseph L. Mankiewicz,joseph l. mankiewicz
3598,Frank Capra,frank capra
3080,Mark Sandrich,mark sandrich
198,Ernst Lubitsch,ernst lubitsch
13562,Gregory La Cava,gregory la cava
1712,George Stevens,george stevens
220,Elia Kazan,elia kazan
3529,W.S. Van Dyke,w.s. van dyke
3085,Howard Hawks,howard hawks
2897,Michael Anderson,michael anderson
1585,Frank Capra,frank capra
3083,Frank Capra,frank capra
900,Howard Hawks,howard hawks
43795,George Stevens,george stevens
85638,Victor Sjöström,victor sjöström
50001,William A. Wellman,william a. wellman
43905,John Cromwell,john cromwell
22688,Archie Mayo,archie mayo
23114,John Cromwell,john cromwell
26378,Busby Berkeley,busby berkeley
40206,Henry Koster,henry koster
22356,James Edward Grant,james edward grant
260,Alfred Hitchcock,alfred hitchcock
43488,Lewis Milestone,lewis milestone
22613,Howard Hawks,howard hawks
22613,Howard Hughes,howard hughes
10331,George A. Romero,george a. romero
488,John Huston,john huston
22733,John Huston,john huston
261,Richard Brooks,richard brooks
57575,Richard Brooks,richard brooks
32574,Frank Capra,frank capra
22657,John Cromwell,john cromwell
76464,Victor Schertzinger,victor schertzinger
22649,Frank Borzage,frank borzage
176841,Edwin L. Marin,edwin l. marin
125587,Thaddeus O'Sullivan,thaddeus o'sullivan
39448,Corey Yuen Kwai,corey yuen kwai
52855,Darrell James Roodt,darrell james roodt
39940,Joshua Logan,joshua logan
172868,Chris Newby,chris newby
85328,Richard Schenkman,richard schenkman
124632,Allan Miller,allan miller
11076,Carroll Ballard,carroll ballard
63945,Lance Young,lance young
58985,Allison Anders,allison anders
890,Joseph Vilsmaier,joseph vilsmaier
10861,Ringo Lam,ringo lam
1770,Neil Jordan,neil jordan
44465,Amy Holden Jones,amy holden jones
2033,Matthew Broderick,matthew broderick
18203,Stanley Tucci,stanley tucci
18203,Campbell Scott,campbell scott
9333,Walter Hill,walter hill
47260,Robert M. Young,robert m. young
9400,F. Gary Gray,f. gary gray
9401,John Herzfeld,john herzfeld
12241,Reb Braddock,reb braddock
25739,René Gainville,rené gainville
161806,John Walsh,john walsh
11306,Michael Apted,michael apted
9625,John Gray,john gray
10680,Robert Lieberman,robert lieberman
6346,James Foley,james foley
18660,Norman Tokar,norman tokar
35115,Norman Foster,norman foster
14821,John Hough,john hough
14136,Robert Stevenson,robert stevenson
10869,Robert Stevenson,robert stevenson
22660,Robert Stevenson,robert stevenson
19186,David Swift,david swift
31102,David Swift,david swift
6878,Duwayne Dunham,duwayne dunham
15944,Charles Barton,charles barton
18444,Ken Annakin,ken annakin
20723,Robert Stevenson,robert stevenson
173,Richard Fleischer,richard fleischer
864,Jon Turteltaub,jon turteltaub
24795,William Dear,william dear
11224,Clyde Geronimi,clyde geronimi
11224,Wilfred Jackson,wilfred jackson
11224,Hamilton Luske,hamilton luske
81310,Wolfgang Reitherman,wolfgang reitherman
15947,William Roberts,william roberts
15947,Clyde Geronimi,clyde geronimi
15947,Jack Kinney,jack kinney
15947,Harold Young,harold young
15947,Norman Ferguson,norman ferguson
9078,Wolfgang Reitherman,wolfgang reitherman
29682,Harold D. Schuster,harold d. schuster
29682,Hamilton Luske,hamilton luske
8367,Kevin Reynolds,kevin reynolds
433,Robert Stevenson,robert stevenson
11360,Samuel Armstrong,samuel armstrong
11360,Ben Sharpsteen,ben sharpsteen
11360,William Roberts,william roberts
11360,Wilfred Jackson,wilfred jackson
11360,Jack Kinney,jack kinney
11360,Norman Ferguson,norman ferguson
11114,Don Chaffey,don chaffey
12335,Robert Stevenson,robert stevenson
12092,Hamilton Luske,hamilton luske
12092,Wilfred Jackson,wilfred jackson
12092,Clyde Geronimi,clyde geronimi
10948,Ted Berman,ted berman
10948,Art Stevens,art stevens
10948,Richard Rich,richard rich
11229,Matthew Bright,matthew bright
15121,Robert Wise,robert wise
562,John McTiernan,john mctiernan
10163,Brett Leonard,brett leonard
48862,Nick Cassavetes,nick cassavetes
117036,Iara Lee,iara lee
47199,Christopher Hampton,christopher hampton
11159,Mike Leigh,mike leigh
9591,Tom Hanks,tom hanks
30500,Michael Pressman,michael pressman
41843,James Ivory,james ivory
55058,Joseph Bologna,joseph bologna
10938,Hettie MacDonald,hettie macdonald
11412,Renny Harlin,renny harlin
10586,Stephen Hopkins,stephen hopkins
42314,Al Pacino,al pacino
27845,Steve Buscemi,steve buscemi
108365,Ismail Merchant,ismail merchant
23223,John McNaughton,john mcnaughton
49471,Spike Lee,spike lee
38153,George P. Cosmatos,george p. cosmatos
25147,Michael Winterbottom,michael winterbottom
9716,Woody Allen,woody allen
43777,Leon Ichaso,leon ichaso
454,Baz Luhrmann,baz luhrmann
10218,Doug Liman,doug liman
819,Barry Levinson,barry levinson
38191,Michael Cimino,michael cimino
56830,Scott Silver,scott silver
11238,Tad Stones,tad stones
27256,Anthony Asquith,anthony asquith
31530,Mark Sandrich,mark sandrich
66473,George Stevens,george stevens
28120,Edward Dmytryk,edward dmytryk
1834,Edward Dmytryk,edward dmytryk
26282,Josef von Sternberg,josef von sternberg
26282,Nicholas Ray,nicholas ray
37218,Aaron Kim Johnston,aaron kim johnston
252,Mel Stuart,mel stuart
116356,Jan Bucquoy,jan bucquoy
16372,Jack Clayton,jack clayton
11561,Woody Allen,woody allen
11302,Woody Allen,woody allen
623,Charles Crichton,charles crichton
583,Terry Jones,terry jones
12614,Blake Edwards,blake edwards
21711,Michael Ritchie,michael ritchie
11575,Blake Edwards,blake edwards
475,Arthur Penn,arthur penn
11331,John Sturges,john sturges
521,Alfred Hitchcock,alfred hitchcock
21202,Frédéric Mitterrand,frédéric mitterrand
88,Emile Ardolino,emile ardolino
500,Quentin Tarantino,quentin tarantino
792,Oliver Stone,oliver stone
8491,Ted Kotcheff,ted kotcheff
402,Paul Verhoeven,paul verhoeven
10537,Oliver Stone,oliver stone
11386,Neil Jordan,neil jordan
9504,James Foley,james foley
15764,Alan J. Pakula,alan j. pakula
601,Steven Spielberg,steven spielberg
67365,Sam Henry Kass,sam henry kass
25842,Edwin L. Marin,edwin l. marin
2119,Tony Scott,tony scott
744,Tony Scott,tony scott
136311,Michael Covert,michael covert
221,Nicholas Ray,nicholas ray
702,Elia Kazan,elia kazan
25750,Greg Spence,greg spence
17642,Hugo Van Lawick,hugo van lawick
427043,Michael Kreihsl,michael kreihsl
146341,Temístocles López,temístocles lópez
9305,Claude Nuridsany,claude nuridsany
9305,Marie Pérennou,marie pérennou
37616,Alan Taylor,alan taylor
11112,Donald Petrie,donald petrie
21612,Abel Ferrara,abel ferrara
141210,Chris Cullari,chris cullari
102461,Benoît Jacquot,benoît jacquot
36998,Jaco Van Dormael,jaco van dormael
200383,Nils Gaup,nils gaup
116844,Peter Cohn,peter cohn
1630,Miloš Forman,miloš forman
26626,Rich Wilkes,rich wilkes
124837,R. J. Cutler,r. j. cutler
124837,David Van Taylor,david van taylor
11816,Mark Rydell,mark rydell
11843,Blake Edwards,blake edwards
10379,Ate de Jong,ate de jong
2756,James Cameron,james cameron
790,John Carpenter,john carpenter
1103,John Carpenter,john carpenter
11298,Joe Dante,joe dante
4480,Claude Berri,claude berri
4481,Claude Berri,claude berri
49688,Gustavo Graef-Marino,gustavo graef-marino
10765,Howard Zieff,howard zieff
762,Terry Gilliam,terry gilliam
762,Terry Jones,terry jones
44497,Bruce LaBruce,bruce labruce
44497,Rick Castro,rick castro
85588,Russ Hexter,russ hexter
278621,Sharon Pollack,sharon pollack
99479,Michael Ray Rhodes,michael ray rhodes
55049,Raúl Ruiz,raúl ruiz
124829,Susan W. Dryfoos,susan w. dryfoos
356054,John L'Ecuyer,john l'ecuyer
10548,Leon Gast,leon gast
531,Nick Park,nick park
104931,Jean-Luc Godard,jean-luc godard
4483,Daniel Vigne,daniel vigne
18919,Jan Švankmajer,jan švankmajer
31556,Anthony Mann,anthony mann
31556,Alfred L. Werker,alfred l. werker
26167,Anthony Mann,anthony mann
26174,Anthony Mann,anthony mann
61461,Vittorio De Sica,vittorio de sica
117500,Jean Delannoy,jean delannoy
218713,Norman Z. McLeod,norman z. mcleod
217802,Elliott Nugent,elliott nugent
127973,Leo McCarey,leo mccarey
659,Volker Schlöndorff,volker schlöndorff
30892,Peter Medak,peter medak
86369,Martine Dugowson,martine dugowson
8074,Jean-Luc Godard,jean-luc godard
124676,Nina Menkes,nina menkes
38554,Garry Marshall,garry marshall
49763,Eric Red,eric red
41326,Barbara Kopple,barbara kopple
41326,Cathy Caplan,cathy caplan
41326,Tom Haneke,tom haneke
41326,Lawrence Silk,lawrence silk
36555,Phillip Rhee,phillip rhee
10608,Tim Robbins,tim robbins
11216,Giuseppe Tornatore,giuseppe tornatore
7452,Peter Greenaway,peter greenaway
64567,Michel Blanc,michel blanc
892,Jean-Pierre Jeunet,jean-pierre jeunet
892,Marc Caro,marc caro
1600,Krzysztof Kieślowski,krzysztof kieślowski
26561,Mike Newell,mike newell
975,Stanley Kubrick,stanley kubrick
18129,Stephen Frears,stephen frears
54405,Peter Chelsom,peter chelsom
150823,Fred Olen Ray,fred olen ray
409,Anthony Minghella,anthony minghella
38251,Gabriele Salvatores,gabriele salvatores
10161,Jim Sheridan,jim sheridan
1412,Steven Soderbergh,steven soderbergh
41768,John Sayles,john sayles
10409,Baz Luhrmann,baz luhrmann
14285,Errol Morris,errol morris
2469,Pedro Almodóvar,pedro almodóvar
10174,Alek Keshishian,alek keshishian
10174,Mark Aldo Miceli,mark aldo miceli
31225,Jennie Livingston,jennie livingston
510,Miloš Forman,miloš forman
11455,Lou Adler,lou adler
1891,Irvin Kershner,irvin kershner
2493,Rob Reiner,rob reiner
85,Steven Spielberg,steven spielberg
68,Terry Gilliam,terry gilliam
679,James Cameron,james cameron
429,Sergio Leone,sergio leone
13446,Bruce Robinson,bruce robinson
389,Sidney Lumet,sidney lumet
947,David Lean,david lean
185,Stanley Kubrick,stanley kubrick
595,Robert Mulligan,robert mulligan
28,Francis Ford Coppola,francis ford coppola
335,Sergio Leone,sergio leone
1892,Richard Marquand,richard marquand
144,Wim Wenders,wim wenders
1092,Carol Reed,carol reed
769,Martin Scorsese,martin scorsese
348,Ridley Scott,ridley scott
766,Sam Raimi,sam raimi
175,Luc Besson,luc besson
11645,Akira Kurosawa,akira kurosawa
10835,John Woo,john woo
539,Alfred Hitchcock,alfred hitchcock
525,John Landis,john landis
240,Francis Ford Coppola,francis ford coppola
600,Stanley Kubrick,stanley kubrick
530,Nick Park,nick park
10705,Kenneth Branagh,kenneth branagh
279,Miloš Forman,miloš forman
3109,John Ford,john ford
311,Sergio Leone,sergio leone
1578,Martin Scorsese,martin scorsese
703,Woody Allen,woody allen
9549,Philip Kaufman,philip kaufman
1398,Andrei Tarkovsky,andrei tarkovsky
387,Wolfgang Petersen,wolfgang petersen
9277,George Roy Hill,george roy hill
343,Hal Ashby,hal ashby
37291,Hal Hartley,hal hartley
490,Ingmar Bergman,ingmar bergman
11235,Bill Forsyth,bill forsyth
218,James Cameron,james cameron
763,Peter Jackson,peter jackson
9665,Edward Zwick,edward zwick
18971,Tom Stoppard,tom stoppard
696,Woody Allen,woody allen
379,Joel Coen,joel coen
207,Peter Weir,peter weir
37247,Mike Nichols,mike nichols
1480,Orson Welles,orson welles
9322,Luc Besson,luc besson
826,David Lean,david lean
422,Federico Fellini,federico fellini
829,Roman Polanski,roman polanski
828,Robert Wise,robert wise
3090,John Huston,john huston
9964,Peter Jackson,peter jackson
3063,Leo McCarey,leo mccarey
13667,Savage Steve Holland,savage steve holland
694,Stanley Kubrick,stanley kubrick
235,Rob Reiner,rob reiner
832,Fritz Lang,fritz lang
765,Sam Raimi,sam raimi
5925,John Sturges,john sturges
11778,Michael Cimino,michael cimino
4485,Jean-Jacques Beineix,jean-jacques beineix
137,Harold Ramis,harold ramis
33,Clint Eastwood,clint eastwood
982,John Frankenheimer,john frankenheimer
8428,Allan Moyle,allan moyle
212,Frank Capra,frank capra
105,Robert Zemeckis,robert zemeckis
1633,Jon Avnet,jon avnet
11202,Franklin J. Schaffner,franklin j. schaffner
1554,Jim Jarmusch,jim jarmusch
149,Katsuhiro Ōtomo,katsuhiro ōtomo
8009,Russell Mulcahy,russell mulcahy
903,Stuart Rosenberg,stuart rosenberg
11673,Jean-Paul Rappeneau,jean-paul rappeneau
3034,Mel Brooks,mel brooks
339,Jim Jarmusch,jim jarmusch
10404,Zhang Yimou,zhang yimou
914,Charlie Chaplin,charlie chaplin
756,Samuel Armstrong,samuel armstrong
756,James Algar,james algar
756,William Roberts,william roberts
756,Paul Satterfield,paul satterfield
756,Hamilton Luske,hamilton luske
756,Jim Handley,jim handley
756,Ford Beebe,ford beebe
756,T. Hee,t. hee
756,Wilfred Jackson,wilfred jackson
756,Ben Sharpsteen,ben sharpsteen
756,Norman Ferguson,norman ferguson
