id,title,release_date,revenue,budget,return
702,A Streetcar Named Desire,1951-09-18,8000000.0,1800000.0,4.444444444444445
21612,The Funeral,1996-01-26,1227324.0,12500000.0,0.09818592
1630,The People vs. Larry Flynt,1996-10-12,20300385.0,36000000.0,0.5638995833333333
11843,The Return of the Pink Panther,1975-05-21,41833347.0,5000000.0,8.3666694
10379,Drop Dead Fred,1991-04-19,13878334.0,6788000.0,2.0445394814378313
2756,The Abyss,1989-08-09,90000098.0,70000000.0,1.2857156857142857
790,The Fog,1980-02-08,21378361.0,1000000.0,21.378361
1103,Escape from New York,1981-05-22,50244700.0,6000000.0,8.374116666666668
11298,The Howling,1981-04-03,17985893.0,1000000.0,17.985893
762,Monty Python and the Holy Grail,1975-03-13,5028948.0,400000.0,12.57237
49763,Bad Moon,1996-11-01,1100000.0,7000000.0,0.15714285714285714
892,Delicatessen,1991-04-17,1794187.0,4000000.0,0.44854675
409,The English Patient,1996-11-14,231976425.0,27000000.0,8.591719444444445
10161,My Left Foot: The Story of Christy Brown,1989-07-21,14743391.0,645180.0,22.85159335379274
10409,Strictly Ballroom,1992-08-20,33946224.0,3000000.0,11.315408
10174,Madonna: Truth or Dare,1991-05-10,29.0,4.0,7.25
31225,Paris is Burning,1990-03-13,3779620.0,500000.0,7.55924
510,One Flew Over the Cuckoo's Nest,1975-11-18,108981275.0,3000000.0,36.32709166666667
1891,The Empire Strikes Back,1980-05-17,538400000.0,18000000.0,29.91111111111111
2493,The Princess Bride,1987-09-18,30857814.0,16000000.0,1.928613375
85,Raiders of the Lost Ark,1981-06-12,389925971.0,18000000.0,21.662553944444443
679,Aliens,1986-07-18,183316455.0,18500000.0,9.908997567567567
429,"The Good, the Bad and the Ugly",1966-12-23,6000000.0,1200000.0,5.0
389,12 Angry Men,1957-03-25,1000000.0,350000.0,2.857142857142857
947,Lawrence of Arabia,1962-12-10,69995385.0,15000000.0,4.666359
185,A Clockwork Orange,1971-12-18,26589000.0,2200000.0,12.085909090909091
595,To Kill a Mockingbird,1962-12-25,13129846.0,2000000.0,6.564923
28,Apocalypse Now,1979-08-15,89460381.0,31500000.0,2.8400120952380954
335,Once Upon a Time in the West,1968-12-21,5321508.0,5000000.0,1.0643016
1892,Return of the Jedi,1983-05-23,572700000.0,32350000.0,17.7032457496136
144,Wings of Desire,1987-01-01,3200000.0,2500000.0,1.28
769,GoodFellas,1990-09-12,46836394.0,25000000.0,1.87345576
348,Alien,1979-05-25,104931801.0,11000000.0,9.539254636363637
11645,Ran,1985-06-01,4069653.0,11500000.0,0.3538828695652174
539,Psycho,1960-06-16,32000000.0,806948.0,39.655591190510414
525,The Blues Brothers,1980-06-17,115229890.0,27000000.0,4.267773703703703
240,The Godfather: Part II,1974-12-20,47542841.0,13000000.0,3.6571416153846155
600,Full Metal Jacket,1987-06-26,46357676.0,17000000.0,2.726922117647059
279,Amadeus,1984-10-26,51973029.0,18000000.0,2.8873905
1578,Raging Bull,1980-11-14,23000000.0,18000000.0,1.2777777777777777
703,Annie Hall,1977-04-19,38251425.0,4000000.0,9.56285625
9549,The Right Stuff,1983-10-20,21500000.0,27000000.0,0.7962962962962963
387,Das Boot,1981-09-16,85000000.0,14000000.0,6.071428571428571
9277,The Sting,1973-12-25,159616327.0,5500000.0,29.021150363636362
218,The Terminator,1984-10-26,78371200.0,6400000.0,12.2455
763,Braindead,1992-08-13,242623.0,3000000.0,0.08087433333333334
9665,Glory,1989-12-15,26828365.0,18000000.0,1.4904647222222223
379,Miller's Crossing,1990-09-21,5080409.0,14000000.0,0.36288635714285716
207,Dead Poets Society,1989-06-02,235860116.0,16400000.0,14.381714390243902
37247,The Graduate,1967-12-21,104945305.0,3000000.0,34.981768333333335
1480,Touch of Evil,1958-04-23,2247465.0,829000.0,2.7110554885404103
826,The Bridge on the River Kwai,1957-10-02,27200000.0,3000000.0,9.066666666666666
829,Chinatown,1974-06-20,30000000.0,6000000.0,5.0
3090,The Treasure of the Sierra Madre,1948-01-24,4307000.0,3800000.0,1.1334210526315789
694,The Shining,1980-05-22,44017374.0,19000000.0,2.316703894736842
235,Stand by Me,1986-08-22,52287414.0,8000000.0,6.53592675
765,Evil Dead II,1987-03-13,5923044.0,3600000.0,1.64529
5925,The Great Escape,1963-06-20,11744471.0,4000000.0,2.93611775
11778,The Deer Hunter,1978-12-08,50000000.0,15000000.0,3.3333333333333335
137,Groundhog Day,1993-02-11,70906973.0,14600000.0,4.85664198630137
33,Unforgiven,1992-08-07,159157447.0,14000000.0,11.368389071428572
982,The Manchurian Candidate,1962-10-24,96105910.0,80000000.0,1.201323875
105,Back to the Future,1985-07-03,381109762.0,19000000.0,20.05840852631579
1633,Fried Green Tomatoes,1991-12-27,119418501.0,11000000.0,10.856227363636364
11202,Patton,1970-01-25,89800000.0,12000000.0,7.483333333333333
149,Akira,1988-07-16,553171.0,8000000.0,0.069146375
8009,Highlander,1986-03-07,5900000.0,16000000.0,0.36875
903,Cool Hand Luke,1967-06-22,16217773.0,3000000.0,5.405924333333333
3034,Young Frankenstein,1974-12-15,86273333.0,2800000.0,30.811904642857144
339,Night on Earth,1991-10-03,2015810.0,3500000.0,0.5759457142857143
914,The Great Dictator,1940-10-15,11000000.0,2000000.0,5.5
756,Fantasia,1940-11-13,83320000.0,2280000.0,36.54385964912281
288,High Noon,1952-03-27,8000000.0,730000.0,10.95890410958904
665,Ben-Hur,1959-12-26,146900000.0,15000000.0,9.793333333333333
11031,This Is Spinal Tap,1984-05-04,4736202.0,2500000.0,1.8944808
89,Indiana Jones and the Last Crusade,1989-05-24,474171806.0,48000000.0,9.878579291666666
783,Gandhi,1982-11-30,77737889.0,22000000.0,3.533540409090909
10644,The Unbearable Lightness of Being,1988-02-05,10006806.0,17000000.0,0.5886356470588235
11257,A Room with a View,1985-12-13,20966644.0,3000000.0,6.9888813333333335
12104,Pink Floyd: The Wall,1982-07-14,22244207.0,12000000.0,1.8536839166666668
625,The Killing Fields,1984-11-02,34700291.0,14400000.0,2.4097424305555557
830,Forbidden Planet,1956-03-15,3250000.0,1900000.0,1.7105263157894737
642,Butch Cassidy and the Sundance Kid,1969-09-23,102308889.0,6000000.0,17.0514815
655,"Paris, Texas",1984-05-19,2181987.0,1746964.0,1.2490165796204158
639,When Harry Met Sally...,1989-07-21,92823546.0,16000000.0,5.801471625
8077,Alien³,1992-05-22,159773545.0,50000000.0,3.1954709
814,An American Werewolf in London,1981-08-21,31973249.0,10000000.0,3.1973249
571,The Birds,1963-03-28,11403529.0,2500000.0,4.5614116
6114,Dracula,1992-11-13,215862692.0,40000000.0,5.3965673
9529,Candyman,1992-10-16,25792310.0,6000000.0,4.298718333333333
1598,Cape Fear,1991-11-15,182300000.0,35000000.0,5.208571428571428
7340,Carrie,1976-11-03,33800000.0,1800000.0,18.77777777777778
377,A Nightmare on Elm Street,1984-11-14,25504513.0,1800000.0,14.169173888888889
794,The Omen,1976-06-06,60922980.0,2800000.0,21.75820714285714
199,Star Trek: First Contact,1996-11-21,150000000.0,46000000.0,3.260869565217391
12498,Sling Blade,1996-08-30,24444121.0,1000000.0,24.444121
9279,Jingle All the Way,1996-11-15,129832389.0,60000000.0,2.16387315
21539,The Preacher's Wife,1996-12-13,48093211.0,40000000.0,1.202330275
12709,Ridicule,1996-05-09,2503829.0,3000000.0,0.8346096666666667
11674,101 Dalmatians,1996-11-17,320689294.0,54000000.0,5.93869062962963
1573,Die Hard 2,1990-07-02,240031094.0,70000000.0,3.4290156285714284
152,Star Trek: The Motion Picture,1979-12-06,139000000.0,35000000.0,3.9714285714285715
174,Star Trek VI: The Undiscovered Country,1991-12-05,96900000.0,27000000.0,3.588888888888889
172,Star Trek V: The Final Frontier,1989-06-09,70200000.0,30000000.0,2.34
154,Star Trek II: The Wrath of Khan,1982-06-03,96800000.0,12000000.0,8.066666666666666
157,Star Trek III: The Search for Spock,1984-05-31,87000000.0,18000000.0,4.833333333333333
168,Star Trek IV: The Voyage Home,1986-11-25,133000000.0,24000000.0,5.541666666666667
364,Batman Returns,1992-06-19,280000000.0,80000000.0,3.5
11967,Young Guns,1988-08-12,44726644.0,13000000.0,3.440511076923077
621,Grease,1978-07-07,181813770.0,6000000.0,30.302295
9037,Grease 2,1982-06-11,15171476.0,13200000.0,1.1493542424242424
10173,Marked for Death,1990-10-05,46044400.0,12000000.0,3.8370333333333333
8845,Under Siege,1992-10-08,156563139.0,35000000.0,4.473232542857143
578,Jaws,1975-06-18,470654000.0,7000000.0,67.23628571428571
579,Jaws 2,1978-06-16,187884007.0,20000000.0,9.39420035
17692,Jaws 3-D,1983-03-16,87987055.0,20500000.0,4.2920514634146345
75,Mars Attacks!,1996-12-12,101371017.0,70000000.0,1.4481573857142858
13891,Citizen Ruth,1996-12-13,153155.0,3000000.0,0.05105166666666667
9390,Jerry Maguire,1996-12-06,273552592.0,50000000.0,5.47105184
378,Raising Arizona,1987-03-01,29180280.0,6000000.0,4.86338
9819,Marvin's Room,1996-12-18,12803305.0,23000000.0,0.5566654347826087
4232,Scream,1996-12-20,173046663.0,14000000.0,12.360475928571429
9361,The Last of the Mohicans,1992-09-25,75505856.0,40000000.0,1.8876464
8818,Evita,1996-12-14,141047179.0,55000000.0,2.564494163636364
34314,Turbulence,1997-01-09,11466088.0,55000000.0,0.20847432727272727
8860,Metro,1997-01-16,31987563.0,55000000.0,0.5815920545454546
9619,Dante's Peak,1997-02-07,178127760.0,116000000.0,1.5355841379310344
26306,Prefontaine,1997-01-24,589304.0,8000000.0,0.073663
66,Absolute Power,1997-02-14,50068310.0,50000000.0,1.0013662
11419,Vegas Vacation,1997-02-13,36400360.0,25000000.0,1.4560144
638,Lost Highway,1997-01-15,3675201.0,15000000.0,0.2450134
25624,Rosewood,1997-02-21,13130349.0,30000000.0,0.4376783
9366,Donnie Brasco,1997-02-27,41954997.0,35000000.0,1.1987142
28005,Kama Sutra - A Tale of Love,1996-09-11,4109095.0,3000000.0,1.3696983333333332
9403,Private Parts,1997-03-07,41230799.0,28000000.0,1.4725285357142857
10003,The Saint,1997-04-03,118063304.0,68000000.0,1.7362250588235295
1624,Liar Liar,1997-03-21,302710615.0,45000000.0,6.726902555555555
16052,Selena,1997-03-21,60000000.0,20000000.0,3.0
4477,The Devil's Own,1997-03-12,140807547.0,90000000.0,1.5645283
24662,Cats Don't Dance,1997-03-26,3566637.0,32000000.0,0.11145740625
6499,Turbo: A Power Rangers Movie,1997-03-27,17979739.0,10000000.0,1.7979739
50512,Anna Karenina,1997-04-04,791830.0,35000000.0,0.022623714285714285
9360,Anaconda,1997-04-11,136885767.0,45000000.0,3.041905933333333
816,Austin Powers: International Man of Mystery,1997-05-02,67683989.0,16500000.0,4.102059939393939
2163,Breakdown,1997-05-02,50159144.0,36000000.0,1.3933095555555555
18,The Fifth Element,1997-05-07,263920180.0,90000000.0,2.9324464444444445
64802,Love! Valour! Compassion!,1997-05-16,2900000.0,2000000.0,1.45
330,The Lost World: Jurassic Park,1997-05-23,229074524.0,73000000.0,3.1380071780821917
1701,Con Air,1997-06-01,224012234.0,75000000.0,2.9868297866666667
1639,Speed 2: Cruise Control,1997-06-13,164508066.0,160000000.0,1.0281754125
49235,Squeeze,1997-06-06,10300.0,500000.0,0.0206
415,Batman & Robin,1997-06-20,238207122.0,125000000.0,1.905656976
11970,Hercules,1997-06-26,252712101.0,85000000.0,2.9730835411764707
8874,My Best Friend's Wedding,1997-06-19,299288605.0,38000000.0,7.876015921052631
266,Contempt,1963-10-21,528428.0,900000.0,0.5871422222222222
754,Face/Off,1997-06-27,245676146.0,80000000.0,3.070951825
607,Men in Black,1997-07-02,589390539.0,90000000.0,6.548783766666666
17834,A Simple Wish,1997-07-11,8345056.0,28000000.0,0.2980377142857143
686,Contact,1997-07-11,171120329.0,90000000.0,1.901336988888889
4421,G.I. Jane,1997-08-22,48169156.0,50000000.0,0.96338312
9387,Conan the Barbarian,1982-04-02,79114085.0,20000000.0,3.95570425
2142,Cop Land,1997-08-15,44862187.0,15000000.0,2.9908124666666667
8413,Event Horizon,1997-08-15,26673242.0,60000000.0,0.4445540333333333
10336,Spawn,1997-07-31,87840042.0,40000000.0,2.19600105
20737,Air Bud,1997-08-01,23144499.0,3000000.0,7.714833
9413,Picture Perfect,1997-08-01,44332015.0,19000000.0,2.333263947368421
8834,Conspiracy Theory,1997-08-07,136982834.0,75000000.0,1.8264377866666666
8854,Steel,1997-08-15,1686429.0,16000000.0,0.1054018125
4961,Mimic,1997-08-22,25480490.0,30000000.0,0.8493496666666667
9772,Air Force One,1997-07-25,315156409.0,85000000.0,3.7077224588235294
6072,One Eight Seven,1997-07-29,5716080.0,20000000.0,0.285804
1669,The Hunt for Red October,1990-03-02,199200000.0,30000000.0,6.64
2118,L.A. Confidential,1997-09-19,126216940.0,35000000.0,3.6061982857142856
978,Seven Years in Tibet,1997-09-12,131457682.0,70000000.0,1.8779668857142857
9437,Kiss the Girls,1997-10-03,60527873.0,27000000.0,2.2417730740740742
10351,Wishmaster,1997-09-19,15719109.0,5000000.0,3.1438218
2649,The Game,1997-09-12,109423648.0,50000000.0,2.18847296
14289,Fire Down Below,1997-09-05,16000000.0,60000000.0,0.26666666666666666
10155,U Turn,1997-10-03,6682098.0,19000000.0,0.35168936842105264
68924,The Ice Storm,1997-09-27,8038061.0,18000000.0,0.44655894444444444
2255,Chasing Amy,1997-04-04,12021272.0,250000.0,48.085088
9427,The Full Monty,1997-08-13,257850122.0,3500000.0,73.67146342857143
3597,I Know What You Did Last Summer,1997-10-17,125586134.0,17000000.0,7.387419647058824
1813,The Devil's Advocate,1997-10-17,152944660.0,57000000.0,2.683239649122807
12628,Playing God,1997-10-17,4000000.0,12000000.0,0.3333333333333333
33344,The House of Yes,1997-10-10,626057.0,1500000.0,0.4173713333333333
782,Gattaca,1997-09-07,12532777.0,36000000.0,0.34813269444444445
10871,Switchback,1997-10-31,6482195.0,37000000.0,0.17519445945945947
10890,Stripes,1981-06-25,85300000.0,10000000.0,8.53
1281,Bean,1997-07-03,251212670.0,18000000.0,13.956259444444445
9770,Mad City,1997-11-07,10541523.0,50000000.0,0.21083046
12616,One Night Stand,1997-11-14,2642983.0,24000000.0,0.11012429166666667
11975,The Rainmaker,1997-11-18,45916769.0,40000000.0,1.147919225
4995,Boogie Nights,1997-09-11,43101594.0,15000000.0,2.8734396
9281,Witness,1985-02-08,68706993.0,12000000.0,5.72558275
563,Starship Troopers,1997-11-06,121214377.0,105000000.0,1.154422638095238
19931,The Joy Luck Club,1993-09-08,32861136.0,11000000.0,2.987376
10215,Sliding Doors,1998-04-23,58000000.0,6000000.0,9.666666666666666
9823,Mortal Kombat: Annihilation,1997-11-21,51376861.0,30000000.0,1.7125620333333333
37165,The Truman Show,1998-06-04,264118201.0,60000000.0,4.401970016666667
4824,The Jackal,1997-11-14,159330280.0,60000000.0,2.655504666666667
9444,Anastasia,1997-11-20,139804348.0,53000000.0,2.637817886792453
9414,The Man Who Knew Too Little,1997-11-14,13801755.0,20000000.0,0.69008775
8078,Alien: Resurrection,1997-11-12,162000000.0,70000000.0,2.3142857142857145
11831,Amistad,1997-12-03,74000000.0,36000000.0,2.0555555555555554
2639,Deconstructing Harry,1997-08-26,10686841.0,20000000.0,0.53434205
9574,Flubber,1997-11-26,177977226.0,80000000.0,2.224715325
10371,For Richer or Poorer,1997-12-11,31611225.0,35000000.0,0.9031778571428571
489,Good Will Hunting,1997-12-05,225933435.0,10000000.0,22.5933435
9714,Home Alone 3,1997-12-12,79082515.0,32000000.0,2.47132859375
8197,Midnight in the Garden of Good and Evil,1997-11-21,25105255.0,35000000.0,0.717293
6283,MouseHunt,1997-12-19,122417389.0,38000000.0,3.2215102368421054
4233,Scream 2,1997-12-09,172363301.0,24000000.0,7.181804208333333
10217,The Sweet Hereafter,1997-05-14,3263585.0,5000000.0,0.652717
597,Titanic,1997-11-18,1845034188.0,200000000.0,9.22517094
714,Tomorrow Never Dies,1997-12-11,333011068.0,110000000.0,3.0273733454545453
9922,The Postman,1997-12-25,17626234.0,80000000.0,0.220327925
547,The Horse Whisperer,1998-05-14,186883563.0,60000000.0,3.11472605
184,Jackie Brown,1997-12-24,39673162.0,12000000.0,3.306096833333333
9746,Kundun,1997-12-25,5684789.0,28000000.0,0.20302817857142857
115,The Big Lebowski,1998-03-06,46189568.0,15000000.0,3.0793045333333335
9410,Great Expectations,1998-01-19,55494066.0,25000000.0,2.21976264
586,Wag the Dog,1997-12-25,64256513.0,15000000.0,4.283767533333333
2666,Dark City,1998-02-27,27200316.0,27000000.0,1.007419111111111
11258,Hard Rain,1998-01-16,19870567.0,70000000.0,0.2838652428571429
9490,Half Baked,1998-01-16,17460020.0,8000000.0,2.1825025
25719,Shooting Fish,1997-08-22,302204.0,3000000.0,0.10073466666666667
6116,Spice World,1997-12-19,100000000.0,25000000.0,4.0
9457,Deep Rising,1998-01-30,11203026.0,45000000.0,0.24895613333333333
11702,The Replacement Killers,1998-02-06,19204929.0,30000000.0,0.6401643
12238,The Night Flier,1997-04-30,91549.0,1000000.0,0.091549
11568,Blues Brothers 2000,1998-02-05,14051384.0,28000000.0,0.5018351428571428
11003,The Wedding Singer,1998-02-13,123306987.0,18000000.0,6.850388166666667
10153,Sphere,1998-02-13,13100000.0,75000000.0,0.17466666666666666
2898,As Good as It Gets,1997-12-19,314178011.0,50000000.0,6.28356022
9558,King of New York,1990-07-18,2554476.0,1000000.0,2.554476
11808,U.S. Marshals,1998-03-06,102367405.0,60000000.0,1.7061234166666666
42807,The Newton Boys,1998-03-26,76000000.0,27000000.0,2.814814814814815
617,Wild Things,1998-03-20,67200000.0,20000000.0,3.36
32456,Two Girls and a Guy,1997-09-07,2057193.0,1000000.0,2.057193
17127,The Object of My Affection,1998-04-17,46905889.0,15000000.0,3.1270592666666666
40688,Meet the Deedles,1998-03-27,4562146.0,24000000.0,0.19008941666666668
2157,Lost in Space,1998-04-03,136159423.0,80000000.0,1.7019927875
29193,The Spanish Prisoner,1997-09-08,13835130.0,10000000.0,1.383513
795,City of Angels,1998-04-10,198685114.0,55000000.0,3.612456618181818
9469,He Got Game,1998-05-01,21567853.0,25000000.0,0.86271412
16148,Zero Effect,1998-01-30,1980338.0,5000000.0,0.3960676
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",1998-02-20,45779.0,10000000.0,0.0045779
10622,Mr. Nice Guy,1997-01-31,18814720.0,12716953.0,1.479499059247919
10216,Species II,1998-04-10,19165560.0,35000000.0,0.5475874285714286
9448,The Big Hit,1998-04-24,27007143.0,13000000.0,2.0774725384615387
8656,Deep Impact,1998-05-08,140464664.0,75000000.0,1.8728621866666666
58680,Woo,1998-05-08,8026971.0,13000000.0,0.6174593076923077
18937,Quest for Camelot,1998-05-15,38172500.0,40000000.0,0.9543125
929,Godzilla,1998-05-20,379014294.0,130000000.0,2.9154945692307694
9452,Bulworth,1998-05-15,29202884.0,30000000.0,0.9734294666666666
1878,Fear and Loathing in Las Vegas,1998-05-22,10680275.0,18500000.0,0.5773121621621622
9844,The Opposite of Sex,1998-05-22,5879254.0,5000000.0,1.1758508
1965,A Perfect Murder,1998-06-05,128038368.0,60000000.0,2.1339728
6068,Six Days Seven Nights,1998-06-12,164000000.0,70000000.0,2.342857142857143
15037,Can't Hardly Wait,1998-06-12,25605015.0,10000000.0,2.5605015
21334,Children of Heaven,1997-08-01,900000.0,180000.0,5.0
10674,Mulan,1998-06-18,304320254.0,90000000.0,3.3813361555555557
846,The X Files,1998-06-19,189198313.0,66000000.0,2.866641106060606
3050,Doctor Dolittle,1998-06-22,294456605.0,71000000.0,4.147276126760564
1389,Out of Sight,1998-06-26,77745568.0,48000000.0,1.6196993333333334
9464,Buffalo '66,1998-01-20,2375097.0,1500000.0,1.583398
95,Armageddon,1998-07-01,553799566.0,140000000.0,3.9557111857142857
944,Lethal Weapon 4,1998-07-10,285444603.0,140000000.0,2.0388900214285712
11551,Small Soldiers,1998-07-10,54682547.0,40000000.0,1.367063675
473,Pi,1998-07-10,3221152.0,60000.0,53.68586666666667
544,There's Something About Mary,1998-07-15,369884651.0,23000000.0,16.08194134782609
65203,The Broadway Melody,1929-02-08,4358000.0,379000.0,11.49868073878628
33680,Grand Hotel,1932-05-25,2594000.0,700000.0,3.7057142857142855
56164,Cavalcade,1933-02-08,7630000.0,1180280.0,6.46456772969126
12311,Mutiny on the Bounty,1935-11-08,4460000.0,1950000.0,2.287179487179487
34106,You Can't Take It With You,1938-08-23,7433101.0,1644736.0,4.5193277218957935
43266,How Green Was My Valley,1941-10-28,6000000.0,1250000.0,4.8
27367,Mrs. Miniver,1942-06-04,13500000.0,1344000.0,10.044642857142858
28580,The Lost Weekend,1945-11-25,11000000.0,1250000.0,8.8
